view_count,wishlist_add_count,cart_add_count,buy_count,price_change_pct
21,2,2,0,4.56
15,1,1,1,3.72
2,1,1,0,-1.33
40,6,5,6,5.0
2,1,0,0,-2.0
4,0,0,0,-1.75
13,7,1,0,4.42
1,1,0,0,-2.08
39,5,4,1,4.87
13,4,2,0,3.89
2,0,0,0,-2.62
4,2,0,0,-0.59
4,0,0,0,-2.04
25,4,1,0,4.95
3,1,0,0,-1.26
2,0,0,0,-2.49
21,1,2,0,4.18
2,0,0,0,-2.17
4,1,0,0,-1.48
3,0,0,0,-2.11
1,0,1,1,0.08
45,7,7,5,5.0
2,0,0,0,-2.42
16,1,1,0,3.14
16,3,0,0,3.44
17,3,2,0,4.05
4,0,0,0,-1.76
4,0,0,0,-2.08
15,4,1,1,4.27
3,0,1,0,-1.43
4,0,1,0,-1.02
13,1,4,0,3.9
42,6,4,2,4.97
26,0,3,1,4.84
1,0,0,1,-1.11
52,3,7,3,4.88
4,0,0,0,-1.79
5,0,0,0,-1.7
3,0,0,0,-2.21
2,0,0,0,-2.39
8,1,1,0,1.13
17,0,1,0,2.96
12,0,5,0,4.05
4,0,0,0,-1.99
5,0,0,0,-1.76
0,1,1,1,0.3
46,6,11,5,5.0
3,1,0,0,-1.42
6,0,1,1,1.33
17,2,3,0,4.12
4,0,0,0,-1.65
6,1,0,0,-0.82
4,0,0,0,-1.85
2,1,2,0,-0.5
1,0,0,0,-2.55
2,1,0,0,-1.87
0,0,1,0,-2.27
14,4,3,0,4.58
13,2,3,1,4.42
1,1,0,0,-2.23
40,5,6,2,5.0
3,0,0,0,-2.28
19,1,3,0,4.24
19,1,2,0,4.09
4,0,0,0,-1.96
50,7,4,3,5.0
4,0,0,0,-1.76
14,2,2,0,3.92
1,1,0,0,-2.15
57,5,6,0,5.0
12,1,4,0,3.74
1,0,0,1,-1.31
6,0,0,0,-1.63
38,2,6,1,5.0
47,3,6,4,4.83
17,2,0,0,2.8
4,0,1,0,-1.03
15,4,1,0,3.93
15,2,2,1,4.16
2,0,0,0,-2.32
2,0,0,0,-2.84
3,0,0,0,-1.83
3,1,0,0,-1.55
6,0,1,0,-0.51
2,1,0,0,-2.04
12,3,2,0,3.64
14,2,3,2,4.68
3,1,0,0,-1.7
3,1,0,0,-1.53
19,3,2,1,4.89
48,4,2,1,4.83
3,0,1,0,-1.42
14,3,4,1,4.68
43,8,5,2,5.0
3,0,0,0,-2.16
2,0,0,1,-0.94
3,0,0,0,-2.13
49,5,3,4,4.94
13,1,1,0,2.72
5,0,0,0,-1.48
1,0,0,0,-2.94
14,4,0,1,4.35
45,5,4,2,4.82
2,0,0,1,-0.91
4,0,0,0,-1.98
13,1,1,0,2.82
1,0,1,0,-1.86
14,1,2,0,3.22
16,2,2,0,4.05
2,0,1,0,-1.74
20,3,0,0,3.89
2,0,1,0,-1.31
16,1,0,0,2.34
0,0,0,0,-2.66
13,0,1,0,1.82
1,0,0,0,-2.62
4,1,0,0,-1.29
11,3,2,0,3.46
12,3,1,0,3.41
16,2,4,1,4.53
1,0,0,0,-2.72
10,0,1,0,0.83
3,0,0,1,-0.84
35,4,3,2,4.87
18,2,1,0,3.92
21,2,6,1,4.69
15,2,2,0,3.87
4,2,0,0,-0.76
5,0,0,0,-1.42
12,1,3,0,3.45
16,0,3,0,3.79
3,0,1,0,-1.28
1,1,0,0,-2.22
51,6,4,3,4.83
11,1,1,0,1.94
9,4,1,1,3.81
30,4,6,1,5.0
16,5,2,1,4.68
49,5,11,1,4.82
3,0,1,0,-1.47
46,8,5,1,5.0
17,3,0,0,3.37
3,1,0,0,-1.61
20,2,2,1,4.85
14,1,2,0,3.12
2,0,0,0,-2.55
0,2,1,0,-0.84
17,3,1,0,3.63
26,0,1,1,4.68
2,0,0,0,-2.23
4,0,0,0,-1.79
15,0,1,1,3.4
14,1,2,1,4.19
16,0,3,1,4.34
9,3,1,1,3.56
44,5,6,4,5.0
45,6,5,0,5.0
14,3,2,0,3.57
13,0,1,0,1.95
8,2,2,1,3.41
52,4,9,2,4.82
3,0,0,0,-2.27
2,0,0,0,-2.33
19,2,0,0,3.54
3,0,1,0,-1.28
1,0,0,0,-2.31
18,2,0,0,3.3
15,1,1,0,2.92
17,2,2,0,3.79
5,0,0,0,-1.53
4,0,0,0,-1.82
49,12,5,4,5.0
2,0,1,0,-1.77
6,0,0,0,-1.36
5,0,0,1,-0.07
12,2,3,1,4.42
6,0,0,0,-1.27
18,0,0,1,3.48
4,1,1,0,-0.35
19,1,4,0,4.51
12,2,0,1,3.13
11,1,1,0,1.77
47,2,5,1,4.86
0,0,0,0,-2.9
11,1,1,0,1.87
14,3,2,0,4.0
49,6,1,2,4.78
40,5,6,0,5.0
2,1,0,0,-1.99
11,6,1,3,5.0
2,1,0,0,-2.09
21,1,0,1,4.18
49,6,4,2,5.0
36,6,8,0,4.84
8,3,0,0,1.41
33,3,1,1,4.91
2,0,0,0,-2.29
18,2,0,0,3.43
56,6,5,1,4.77
6,0,0,0,-1.35
48,7,5,2,5.0
12,3,0,0,2.53
16,3,1,0,3.84
15,2,1,0,3.26
16,0,0,0,2.05
12,3,1,0,2.95
4,1,1,0,-0.27
43,6,6,1,4.96
13,4,1,0,3.76
3,0,0,0,-1.75
2,0,0,0,-2.14
2,1,0,0,-1.97
13,0,4,0,3.98
15,3,1,0,3.63
5,0,0,0,-1.88
2,0,1,0,-1.74
1,0,0,0,-2.73
3,0,1,0,-1.26
11,2,3,0,3.57
6,0,1,1,1.43
3,0,0,0,-2.34
5,1,0,0,-0.87
4,0,0,0,-2.01
11,1,1,0,1.77
15,1,2,0,3.31
35,10,2,4,4.97
14,1,1,0,2.65
12,0,2,0,2.71
1,0,0,0,-2.71
2,0,0,0,-2.12
5,0,0,0,-1.66
14,3,0,0,2.93
2,1,0,0,-2.05
3,1,0,0,-1.64
33,3,3,4,4.66
1,0,0,0,-2.88
48,3,8,2,5.0
17,0,1,1,4.19
18,5,2,1,4.69
3,0,0,0,-2.05
16,2,2,0,3.84
2,0,0,0,-2.51
2,0,0,0,-2.39
10,1,1,0,1.42
2,0,1,0,-1.48
4,0,0,0,-1.69
1,0,0,0,-2.7
12,2,2,0,3.32
22,2,2,0,4.08
52,8,4,0,4.99
14,2,2,0,3.61
26,1,2,0,4.41
1,0,0,0,-2.54
2,0,0,0,-2.69
0,0,0,0,-2.79
4,0,0,0,-1.94
0,0,0,0,-2.65
0,0,0,0,-2.64
2,1,1,0,-0.85
3,0,1,0,-1.07
5,0,0,0,-1.55
2,0,0,0,-2.15
3,0,0,0,-2.23
6,0,0,0,-1.19
3,0,0,0,-2.13
16,3,2,2,4.85
2,0,0,1,-1.1
6,1,0,0,-0.74
2,0,2,0,-0.66
3,1,0,0,-1.6
14,3,2,2,4.79
1,0,0,0,-2.63
13,1,2,0,3.01
5,0,0,0,-1.73
4,0,0,0,-1.89
4,0,0,0,-1.91
3,0,0,0,-2.57
47,5,8,0,5.0
13,2,4,0,4.33
1,1,0,0,-2.07
18,4,1,0,4.3
14,2,0,1,3.49
13,3,0,1,3.62
6,0,1,0,-0.0
51,7,6,2,4.92
6,0,1,0,-0.35
21,0,2,1,4.42
14,0,0,1,2.52
2,0,1,0,-1.52
9,1,0,0,0.17
2,1,0,0,-1.87
2,0,0,0,-2.31
2,0,0,0,-2.57
1,0,0,0,-2.81
12,3,1,0,3.35
1,0,0,0,-2.48
53,8,6,0,4.96
15,1,2,0,3.62
2,0,0,0,-2.43
38,6,8,1,4.55
15,2,1,1,4.39
3,0,0,0,-2.2
12,0,3,1,4.08
5,1,0,0,-0.7
13,2,3,0,3.97
2,0,0,0,-2.29
4,1,0,0,-1.4
4,0,0,0,-1.81
55,4,3,4,5.0
3,0,0,0,-2.35
17,0,2,0,3.59
19,4,2,0,4.36
4,0,0,0,-1.87
13,2,1,1,3.99
4,0,0,0,-1.81
15,0,3,0,3.73
5,0,0,0,-1.82
3,1,0,0,-1.61
55,8,9,1,4.73
3,0,0,0,-2.19
4,0,0,0,-2.07
3,0,0,0,-1.9
3,0,0,0,-2.32
2,0,0,0,-2.24
3,0,0,0,-1.97
15,0,0,2,3.44
16,2,1,0,3.69
22,1,1,0,4.1
40,10,3,0,4.81
1,0,0,0,-2.71
14,2,1,0,3.03
20,1,2,1,4.4
15,1,2,1,4.28
14,4,0,0,3.23
11,5,0,1,4.04
18,2,2,0,4.16
15,5,0,0,3.79
8,0,0,0,-0.89
46,7,4,3,4.92
3,0,0,0,-2.51
3,1,0,1,0.33
3,0,2,0,-0.45
1,0,0,0,-2.95
17,1,2,1,4.38
4,0,0,0,-1.89
4,0,1,0,-1.01
13,0,1,0,2.05
2,0,0,0,-2.4
5,1,0,0,-0.96
47,6,4,3,5.0
3,0,0,0,-2.22
18,2,2,1,4.32
46,9,1,1,5.0
12,0,0,0,0.66
20,1,2,1,4.68
57,5,4,1,5.0
3,0,0,0,-2.26
0,0,0,0,-2.87
13,3,1,0,3.38
1,0,0,0,-2.55
18,2,0,0,3.6
1,0,0,1,-1.5
8,2,0,2,3.44
15,2,0,0,2.48
4,0,0,0,-1.94
13,1,1,0,2.35
53,7,4,0,4.9
47,2,7,1,4.97
2,1,0,0,-1.69
2,1,0,0,-2.24
45,7,0,1,4.87
13,2,2,0,3.49
48,5,5,0,4.97
2,0,0,0,-2.86
1,0,0,0,-2.66
7,0,0,0,-1.15
9,3,3,1,4.34
10,0,3,0,2.7
19,1,4,1,4.87
12,2,2,0,3.39
17,1,1,0,3.22
1,0,0,0,-2.6
19,3,1,0,4.36
5,0,0,0,-1.52
12,3,1,0,3.04
18,0,3,0,3.86
18,1,2,0,3.62
11,2,2,1,3.75
50,4,4,1,5.0
47,7,6,3,4.88
39,4,11,0,5.0
17,0,3,0,3.81
3,0,1,0,-1.36
19,2,1,0,3.76
2,0,0,0,-2.45
1,0,0,0,-2.63
11,3,0,1,3.17
14,3,0,0,2.9
54,8,7,2,5.0
11,0,1,0,1.5
3,0,0,0,-1.99
3,0,0,0,-2.1
19,2,1,1,4.75
4,1,0,0,-1.28
2,0,0,0,-2.38
13,2,1,0,2.75
2,0,0,0,-2.28
4,0,0,0,-1.77
48,2,3,0,5.0
7,0,1,0,-0.35
33,3,7,2,4.9
2,0,0,0,-2.29
11,1,0,1,2.32
1,0,0,0,-2.61
37,7,2,1,4.97
2,0,0,0,-2.32
4,0,0,1,-0.06
1,0,0,0,-2.84
38,4,2,2,5.0
4,0,1,0,-0.95
14,3,1,0,3.42
16,3,3,1,4.82
25,2,1,0,4.55
47,7,4,0,4.94
6,1,0,0,-0.64
12,1,1,2,3.92
10,2,0,0,1.47
11,3,0,1,3.23
3,0,0,0,-2.32
3,0,0,1,-0.47
18,3,0,1,4.02
22,0,1,0,3.87
2,0,0,0,-2.34
10,4,1,1,3.85
5,0,1,0,-0.71
1,0,0,0,-2.73
1,1,0,0,-2.17
1,0,1,0,-1.91
3,0,0,0,-2.26
14,2,0,0,2.31
21,2,2,0,4.62
50,9,4,0,5.0
3,1,0,0,-1.69
43,6,4,1,4.81
45,4,1,2,5.0
3,0,0,0,-1.97
0,1,1,0,-1.68
5,0,0,0,-1.32
3,0,0,0,-2.34
12,2,3,1,4.17
17,2,1,0,3.9
5,0,0,0,-1.66
38,7,4,3,5.0
6,0,0,0,-1.38
50,8,6,2,5.0
6,0,0,0,-1.34
1,0,0,0,-2.55
22,0,3,0,4.48
7,0,0,0,-1.01
19,3,1,0,4.23
14,1,2,0,3.52
41,5,4,2,5.0
14,1,2,1,4.28
21,0,0,1,3.97
19,3,1,0,4.44
1,0,0,0,-2.77
2,0,0,0,-2.06
7,1,2,0,1.56
2,1,0,0,-1.91
22,2,4,0,4.99
14,2,2,0,3.65
12,4,1,1,4.02
4,0,0,0,-1.8
1,1,1,0,-1.23
11,2,2,0,3.17
22,0,1,0,4.04
2,0,0,0,-2.65
2,0,0,0,-2.32
4,0,0,0,-1.88
14,5,2,0,4.21
41,7,5,0,5.0
3,0,0,0,-2.21
5,0,0,0,-1.76
16,3,1,0,3.89
8,0,0,0,-0.7
3,0,0,1,-1.0
17,3,0,1,4.13
15,3,2,0,4.43
3,0,1,0,-1.36
17,3,2,0,4.15
9,1,1,1,2.82
21,1,2,0,4.33
13,3,2,0,3.78
4,0,0,0,-2.18
1,0,1,0,-2.16
16,0,3,0,3.7
5,0,0,0,-1.49
15,2,2,1,4.42
18,1,3,0,4.2
58,9,5,3,5.0
3,0,0,0,-2.43
1,1,0,0,-2.18
4,0,0,1,-0.45
19,2,4,1,4.8
20,2,0,0,3.36
5,1,0,0,-1.15
42,4,6,1,5.0
15,2,3,2,4.95
3,2,0,0,-1.01
14,3,0,2,4.22
17,2,3,1,4.59
9,1,3,1,3.69
7,2,2,0,2.17
1,1,1,0,-1.34
2,0,0,0,-2.49
1,0,0,0,-2.65
7,0,1,0,0.1
11,1,0,1,2.41
15,3,2,0,4.01
10,1,2,0,2.4
41,4,5,4,5.0
2,1,0,0,-2.0
57,3,3,2,4.88
16,5,1,1,4.33
3,0,0,0,-2.25
46,10,6,2,4.96
5,0,0,0,-1.45
2,0,1,0,-1.32
24,1,1,0,4.24
4,0,1,1,0.4
19,3,2,0,4.33
14,1,1,0,2.82
44,5,3,2,4.95
0,0,1,0,-2.05
42,4,1,1,4.94
11,1,2,0,2.79
15,3,3,0,4.63
10,0,1,1,2.43
43,5,3,1,4.95
19,1,1,2,4.6
49,3,11,6,4.93
15,1,3,1,4.38
20,0,2,2,4.65
2,1,0,0,-1.99
4,0,2,0,0.15
16,1,1,0,3.21
19,4,3,1,4.83
21,2,1,0,4.2
11,2,2,1,3.74
53,5,3,3,5.0
3,0,0,0,-2.26
12,0,0,0,0.46
1,0,0,1,-1.09
45,3,6,1,4.93
2,0,1,0,-1.75
15,0,3,0,3.4
15,0,2,0,3.26
12,0,0,1,2.15
15,3,3,1,4.89
48,10,2,6,5.0
2,0,0,0,-2.48
19,1,4,0,4.5
2,0,0,0,-2.4
16,2,1,0,3.75
39,6,3,0,4.84
2,0,0,0,-2.41
20,1,2,0,4.2
7,0,0,0,-1.06
5,0,0,0,-1.64
18,0,3,1,4.53
2,1,0,0,-1.87
3,0,0,0,-2.06
1,0,0,0,-2.95
15,2,0,0,2.8
11,2,1,0,2.56
20,2,1,0,4.03
3,0,0,0,-2.36
23,1,0,0,3.81
0,0,0,0,-2.95
47,3,5,1,4.96
16,2,0,0,2.64
4,0,1,0,-0.97
4,0,0,0,-2.15
2,1,0,0,-1.74
15,2,2,1,4.12
1,0,0,0,-2.67
2,0,0,0,-2.42
15,3,2,3,4.71
5,1,0,0,-1.05
16,0,1,3,4.52
1,1,0,0,-2.16
3,0,1,0,-1.43
42,11,9,2,5.0
1,0,0,0,-2.84
41,5,6,2,4.94
2,0,0,0,-2.5
14,3,3,0,4.1
1,1,0,0,-2.26
18,0,1,0,3.07
7,0,0,0,-1.17
1,0,0,0,-2.42
17,1,6,2,4.9
20,1,1,0,3.89
17,1,2,0,4.05
4,0,1,0,-1.01
2,0,0,0,-2.5
47,8,5,1,4.97
14,1,0,0,2.38
57,7,4,2,5.0
2,0,0,0,-2.36
49,8,2,3,5.0
3,0,0,0,-2.13
4,1,1,0,-0.3
13,3,1,0,3.44
14,2,1,0,3.22
0,0,0,0,-2.99
3,0,0,0,-2.25
1,0,0,0,-2.83
2,0,0,0,-2.48
15,0,0,0,1.97
3,1,0,0,-1.5
0,0,0,0,-2.81
1,0,0,0,-2.57
3,1,1,0,-0.85
20,0,4,0,4.59
44,5,2,2,4.92
1,0,0,0,-2.75
15,1,3,0,3.85
8,0,0,0,-0.48
12,1,2,0,2.94
52,2,3,0,4.98
13,0,0,0,0.9
18,1,2,0,3.69
2,0,0,0,-2.47
5,0,1,0,-0.88
13,4,0,0,3.32
53,4,5,2,5.0
0,0,0,0,-2.73
18,2,1,1,4.35
9,3,1,1,3.55
3,0,0,0,-2.11
11,2,2,1,3.81
15,2,0,0,2.82
10,1,1,1,2.88
1,1,0,0,-2.24
2,0,0,0,-2.47
15,2,0,0,2.77
3,0,0,0,-2.01
43,7,7,0,5.0
6,0,1,0,-0.4
3,1,0,1,-0.02
14,2,3,0,4.01
19,3,3,0,4.4
2,0,0,0,-2.5
4,0,0,0,-1.75
3,0,0,0,-2.11
3,0,1,0,-0.95
6,0,0,0,-1.42
9,2,1,0,1.85
15,1,0,1,3.32
3,0,0,0,-2.12
13,2,2,0,3.43
1,0,0,0,-2.72
3,1,1,0,-0.44
18,1,1,0,3.67
38,11,5,1,5.0
1,1,0,0,-2.03
2,0,1,0,-1.52
41,3,3,3,4.92
16,3,1,0,3.92
5,0,0,0,-1.4
42,6,3,2,5.0
7,0,1,0,0.01
22,1,0,0,3.9
16,0,2,0,3.53
2,0,0,0,-2.35
2,1,0,0,-1.89
0,1,1,0,-1.56
4,0,0,0,-1.82
1,0,0,0,-2.74
3,0,0,0,-2.0
1,0,0,0,-2.69
2,1,0,0,-1.8
3,1,0,0,-1.59
2,0,0,0,-2.16
3,0,0,0,-2.27
0,0,0,0,-2.77
3,0,0,0,-2.13
4,1,1,0,-0.19
3,0,0,0,-2.1
4,1,0,0,-1.17
3,1,0,0,-1.61
1,1,0,0,-2.01
9,2,2,0,2.64
42,7,4,2,5.0
9,1,2,1,3.26
48,8,4,2,5.0
22,3,2,0,4.45
3,1,0,0,-1.29
2,0,0,0,-2.45
15,1,3,2,4.72
4,0,0,0,-1.76
16,4,3,0,4.66
5,0,0,0,-1.7
19,0,2,1,4.54
2,0,0,0,-2.31
14,1,2,0,2.98
3,0,0,0,-2.08
5,0,0,0,-1.96
4,0,0,0,-2.05
14,1,2,0,3.32
1,0,0,0,-2.52
2,0,1,0,-1.45
46,10,7,1,4.85
4,0,0,0,-1.98
15,0,0,1,2.78
0,1,0,0,-2.36
6,0,0,0,-1.29
36,7,4,1,5.0
13,3,2,1,4.34
2,0,0,0,-2.49
1,0,0,0,-2.65
41,10,3,6,5.0
4,0,0,0,-1.84
15,3,0,0,3.21
16,3,1,0,3.76
15,1,1,0,2.94
17,2,3,1,4.31
2,0,0,0,-2.34
4,1,0,0,-1.61
19,4,1,1,4.73
2,0,0,0,-2.48
1,0,0,0,-2.63
18,3,3,0,4.68
14,2,0,0,2.51
17,2,3,0,4.55
13,1,3,0,3.74
42,2,1,2,4.8
2,0,0,0,-2.0
1,1,1,0,-1.48
13,1,2,0,3.27
15,2,0,0,2.64
1,0,1,0,-1.8
11,1,1,1,3.15
2,1,0,0,-1.95
45,4,4,2,4.97
1,0,0,0,-2.58
46,5,7,1,4.97
5,0,0,0,-1.84
8,1,1,0,1.03
15,2,1,0,3.47
3,0,0,0,-2.09
3,0,0,0,-2.17
6,1,0,0,-0.89
53,3,7,3,4.99
21,5,1,0,4.59
1,0,0,0,-2.97
6,1,1,0,0.1
18,2,2,0,3.9
8,1,0,0,0.07
3,0,0,0,-2.2
1,0,0,1,-1.25
16,1,1,0,3.36
7,0,0,0,-1.05
17,2,0,0,2.98
24,2,0,0,4.29
12,1,4,0,3.91
4,1,0,0,-1.19
44,11,7,2,5.0
6,1,0,0,-0.81
15,1,0,0,2.09
5,0,0,0,-1.74
3,0,0,0,-2.16
46,9,2,1,5.0
12,2,1,0,2.73
3,0,0,0,-2.08
18,1,0,0,3.2
52,12,5,2,5.0
13,1,2,0,2.97
14,2,3,0,3.91
48,8,6,0,4.88
7,2,1,0,1.19
8,2,0,0,0.45
3,2,0,0,-1.0
41,5,4,3,4.89
2,1,0,0,-1.71
16,4,1,0,4.29
42,10,6,3,4.97
3,1,1,0,-0.75
20,1,0,0,3.17
47,4,6,2,4.98
3,0,0,0,-1.97
49,9,7,1,5.0
40,12,10,2,5.0
35,3,6,3,5.0
0,0,0,0,-2.91
9,1,1,0,1.46
2,0,1,0,-1.81
18,1,1,0,3.31
18,2,5,0,4.72
10,1,3,1,3.91
12,4,4,0,4.57
41,5,5,1,4.82
3,0,0,0,-2.1
20,3,0,0,3.81
16,1,0,0,2.39
2,1,0,0,-1.58
16,1,3,0,4.06
9,0,0,0,-0.34
19,1,2,1,4.52
2,0,1,0,-1.64
13,1,3,0,3.91
51,2,9,1,4.98
0,0,0,0,-2.85
11,1,2,1,3.38
4,0,0,0,-1.95
3,0,0,0,-2.0
0,1,0,0,-2.68
38,5,4,1,4.82
18,1,1,0,3.67
42,7,8,0,5.0
0,0,0,0,-2.9
3,0,2,0,-0.29
6,2,0,0,-0.12
3,0,0,0,-2.47
2,1,0,0,-2.04
2,0,0,1,-1.28
40,9,8,1,5.0
14,0,4,0,3.97
1,0,0,0,-2.65
2,1,1,0,-1.3
2,1,1,0,-0.8
12,3,0,0,2.43
11,3,1,1,3.73
2,0,0,0,-2.58
4,0,0,0,-1.74
4,0,0,0,-1.82
3,0,0,0,-2.32
14,2,0,0,2.59
10,1,2,0,2.14
50,9,2,2,5.0
4,0,0,1,0.01
4,0,0,0,-2.01
52,7,7,3,4.68
4,0,0,0,-1.64
43,9,5,1,5.0
3,0,0,0,-2.19
2,0,0,0,-2.33
4,1,0,0,-1.46
43,6,2,1,5.0
16,0,0,1,3.18
2,0,0,1,-0.94
2,0,0,0,-2.49
16,3,2,1,4.73
0,1,0,0,-2.34
13,2,0,2,4.26
2,0,0,0,-2.45
2,0,0,0,-2.53
10,2,3,0,3.57
3,2,0,0,-0.88
44,6,6,3,5.0
2,0,0,0,-2.43
3,0,0,0,-2.13
3,0,0,0,-2.23
20,4,2,0,4.63
53,4,4,3,5.0
2,0,0,0,-2.66
2,0,0,0,-2.53
3,2,0,0,-1.25
1,2,0,0,-1.61
0,0,0,0,-2.85
6,0,0,0,-1.66
3,0,0,0,-2.38
4,0,0,0,-1.88
0,0,0,0,-3.22
13,1,1,0,2.48
13,4,3,2,4.9
50,9,3,2,5.0
3,0,1,0,-1.41
45,10,3,1,5.0
5,1,1,0,0.07
2,0,0,0,-2.45
3,0,0,0,-2.29
16,2,0,0,3.08
18,0,3,0,4.2
5,0,0,0,-1.49
2,1,0,0,-2.1
5,0,0,0,-1.63
2,0,0,0,-2.5
8,4,1,0,2.67
4,1,0,0,-1.19
2,0,0,0,-2.11
38,7,8,2,4.87
5,0,0,0,-1.88
8,1,1,1,2.45
55,7,6,2,5.0
3,0,1,0,-1.24
21,1,1,0,3.86
16,2,1,1,3.88
14,0,1,0,2.45
2,0,0,0,-2.73
0,0,0,0,-2.57
3,0,0,0,-2.14
52,3,6,2,4.7
2,0,0,0,-2.55
12,0,0,1,2.39
15,4,3,2,4.64
62,7,3,3,4.71
1,0,0,0,-2.93
5,0,0,0,-1.46
5,0,0,0,-1.69
3,0,0,0,-2.12
4,0,0,1,-0.5
1,1,0,0,-1.93
0,1,0,0,-2.53
47,4,6,1,4.97
1,0,0,0,-2.69
2,0,0,0,-2.29
2,0,1,0,-1.46
41,6,5,3,5.0
2,0,0,0,-2.19
0,0,0,0,-2.76
3,0,1,0,-1.41
24,1,2,1,4.61
41,3,4,2,4.9
16,3,3,0,4.29
10,1,0,1,2.05
16,5,2,1,4.71
14,2,1,1,3.8
2,0,0,1,-1.21
3,1,0,0,-1.65
38,4,7,1,5.0
2,0,0,0,-2.32
4,0,1,0,-0.62
59,1,6,0,4.84
59,7,8,1,4.67
1,0,0,0,-2.6
12,1,2,1,3.76
1,0,0,1,-1.23
4,0,0,0,-1.84
3,1,0,0,-1.37
3,0,0,0,-2.36
14,6,3,2,4.95
13,2,2,0,3.43
15,2,1,0,2.86
2,0,0,0,-2.31
3,0,3,0,0.91
1,0,0,0,-2.63
10,3,1,1,3.82
3,0,0,0,-2.37
2,0,2,0,-0.63
19,0,4,0,4.44
12,0,0,0,0.69
1,0,0,0,-2.86
4,0,0,0,-1.68
4,0,0,0,-1.66
4,0,0,0,-1.9
4,0,0,0,-1.83
3,1,0,0,-1.63
7,0,0,0,-1.22
16,3,0,0,3.13
16,3,1,0,4.17
43,7,8,3,4.84
15,2,1,1,3.89
3,2,0,0,-1.03
10,2,2,0,3.19
1,0,0,0,-2.87
4,0,0,0,-1.51
3,0,0,0,-1.97
5,0,0,0,-1.8
5,0,0,0,-1.43
44,11,4,1,4.84
6,0,0,0,-1.42
13,0,0,2,3.55
42,1,5,1,5.0
20,1,2,0,4.16
3,0,0,0,-2.2
3,1,0,0,-1.7
21,0,1,0,3.69
3,0,0,0,-2.16
49,6,6,1,5.0
12,4,3,0,4.41
8,3,2,0,2.79
4,1,0,0,-1.22
12,3,1,3,4.72
2,1,0,0,-1.85
13,5,4,0,4.92
4,0,1,0,-1.0
13,2,1,1,3.76
4,0,0,0,-2.0
3,1,0,0,-1.69
3,2,0,0,-0.95
20,3,2,2,4.47
45,7,4,1,4.75
4,0,0,0,-1.98
49,10,1,4,4.84
28,4,6,3,5.0
48,6,2,0,5.0
41,4,5,1,5.0
16,0,1,0,2.71
52,9,3,2,5.0
6,0,0,0,-1.54
1,0,0,0,-2.87
5,1,0,0,-1.28
12,1,1,0,2.06
44,2,3,2,5.0
15,1,1,0,3.02
2,0,0,1,-1.09
3,1,0,0,-1.67
3,0,0,0,-2.35
5,0,0,0,-1.52
2,1,0,0,-1.64
23,1,0,0,4.07
2,0,0,0,-2.27
7,0,0,0,-1.17
0,0,0,0,-2.93
5,1,1,0,0.0
47,10,3,3,4.77
24,1,1,0,4.42
49,2,0,0,4.85
4,0,1,0,-0.61
1,0,1,0,-2.01
4,0,0,0,-1.83
3,1,0,0,-1.86
6,1,0,0,-0.84
4,0,0,0,-2.1
19,2,1,0,4.14
17,1,3,0,4.13
3,0,0,0,-2.26
2,0,0,0,-2.16
23,1,1,0,3.93
43,4,5,1,5.0
2,0,1,0,-1.64
2,0,0,0,-2.26
11,3,1,1,3.66
53,8,5,1,5.0
2,0,0,0,-2.4
43,10,8,1,4.69
6,0,0,0,-1.66
1,0,0,0,-2.44
12,2,3,0,3.45
3,0,0,0,-2.13
32,5,4,0,4.82
3,1,0,0,-1.78
2,0,0,0,-2.21
5,0,0,0,-1.63
5,0,1,0,-0.78
3,0,0,0,-2.19
10,1,1,1,3.24
4,0,0,0,-1.88
16,4,1,0,3.96
11,1,4,1,4.41
2,0,2,0,-0.85
53,7,4,2,5.0
6,0,1,0,-0.19
5,0,0,0,-1.67
12,2,2,1,4.06
2,0,0,0,-2.4
14,2,2,0,3.67
3,0,0,1,-0.52
3,0,0,0,-2.04
1,0,0,0,-2.73
2,0,0,0,-2.54
5,1,0,0,-1.15
2,1,0,0,-2.01
15,2,2,0,3.63
16,4,1,1,4.68
4,0,0,0,-1.84
47,6,6,2,4.87
2,0,1,0,-1.59
13,1,0,0,1.59
3,0,0,0,-2.07
4,0,0,0,-1.77
35,4,3,2,5.0
3,0,0,0,-2.34
10,0,1,0,0.78
20,5,2,3,5.0
3,0,0,0,-2.28
6,0,1,1,1.25
1,0,0,0,-2.67
3,0,0,1,-0.61
17,2,2,0,3.96
49,12,6,3,5.0
20,2,2,1,4.74
15,5,0,0,4.04
20,1,0,1,4.17
12,4,2,0,4.06
16,2,2,1,4.62
46,3,3,1,5.0
11,2,4,0,4.3
5,0,0,0,-1.93
1,0,0,0,-2.77
23,2,3,0,4.54
5,0,0,0,-1.86
13,3,1,0,3.42
43,5,4,0,5.0
12,2,3,1,4.3
1,1,0,0,-2.17
0,1,0,0,-2.38
11,2,2,0,3.03
18,1,3,1,4.64
3,1,0,0,-1.33
31,1,5,1,4.88
11,2,0,1,2.83
38,6,6,0,4.92
3,0,0,0,-2.23
48,7,6,2,5.0
41,8,7,1,4.84
3,0,0,0,-2.18
18,2,2,0,4.1
11,2,1,0,2.49
2,2,0,0,-1.21
5,0,0,0,-1.59
4,0,0,0,-1.82
15,1,1,0,2.76
57,5,8,1,5.0
18,2,1,0,3.83
0,0,0,0,-2.94
